6.358534484185249364e-11	1.569889999999999968e-11
6.294424904875855696e-11	1.569889999999999968e-11
1.240039573350843017e-11	1.069769999999999954e-11
9.345257538423982290e-11	1.674799999999999932e-11
5.844951716910806915e-11	1.545449999999999882e-11
2.835317672718998843e-11	1.322029999999999931e-11
8.444681338103738091e-11	1.649120000000000065e-11
3.425762265201938285e-11	1.374999999999999937e-11
8.700968856889273549e-11	1.658120000000000047e-11
7.918118252495978310e-12	9.473680000000000482e-12
1.971989560573582092e-11	1.200000000000000057e-11
1.886245827291603941e-11	1.183669999999999943e-11
3.775786618201348423e-11	1.411759999999999954e-11
1.247161135767442459e-11	1.047619999999999932e-11
4.561666196775420434e-11	1.466670000000000091e-11
7.925771184786043454e-11	1.636359999999999946e-11
7.125808785087655388e-11	1.603959999999999882e-11
1.383166653937944986e-11	1.090910000000000003e-11
5.287684707178280292e-11	1.518069999999999973e-11
7.314293190838829148e-11	1.611650000000000065e-11
2.581997363748772716e-11	1.298250000000000047e-11
7.914213460167912048e-11	1.629630000000000115e-11
5.983537460453414767e-11	1.555559999999999887e-11
4.456913131160149919e-11	1.466670000000000091e-11
9.862236669035935583e-11	1.687499999999999989e-11
7.314231021643863916e-11	1.611650000000000065e-11
1.405207694359168911e-11	1.090910000000000003e-11
7.282639576014522555e-11	1.615380000000000009e-11
1.069866530396594552e-12	7.096769999999999860e-12
1.053956008984970672e-11	1.024389999999999919e-11
1.919573447080552826e-11	1.183669999999999943e-11
2.161883369889197299e-11	1.230769999999999935e-11
6.759157778442963904e-11	1.587630000000000092e-11
4.874120170190092903e-11	1.493670000000000036e-11
8.712408681790769686e-11	1.658120000000000047e-11
1.876523445851364069e-11	1.183669999999999943e-11
7.632816748128177037e-11	1.622640000000000122e-11
1.035582667043428089e-12	7.096769999999999860e-12
9.342911409711863576e-12	9.743589999999999683e-12
8.712115354667549068e-11	1.658120000000000047e-11
8.442181415184675150e-11	1.649120000000000065e-11
9.622084940391328561e-11	1.682539999999999897e-11
3.100608087630386767e-11	1.344259999999999929e-11
7.789405572290649286e-11	1.633029999999999879e-11
3.962416022189977996e-11	1.420290000000000040e-11
3.420399688198069015e-11	1.384619999999999971e-11
2.172343435077705273e-11	1.230769999999999935e-11
7.680279607016844613e-11	1.626169999999999966e-11
5.165377457980790911e-12	8.571430000000000768e-12
2.248429122147799825e-11	1.230769999999999935e-11
9.098886400864414482e-11	1.669420000000000050e-11
6.255274646416931347e-11	1.569889999999999968e-11
7.311319397469332891e-11	1.607840000000000144e-11
9.883668298926549240e-12	9.999999999999999395e-12
2.499824510703781990e-11	1.285709999999999941e-11
8.625001554266885365e-12	9.743589999999999683e-12
2.098768985536819066e-12	7.499999999999999950e-12
1.546565837665788768e-11	1.111109999999999938e-11
8.614683931116635877e-11	1.655169999999999944e-11
3.711737426440357143e-11	1.402989999999999942e-11
2.766005145503406317e-11	1.298250000000000047e-11
4.319498291755222233e-11	1.452049999999999977e-11
3.228116462864139122e-11	1.365080000000000076e-11
6.423483474381924342e-11	1.574470000000000096e-11
2.245349785703818132e-11	1.230769999999999935e-11
1.000154593724340414e-10	1.692310000000000086e-11
8.859735778132668482e-11	1.663869999999999937e-11
9.642179840667503013e-11	1.682539999999999897e-11
1.857097900124362397e-11	1.183669999999999943e-11
6.434488129307314220e-11	1.578950000000000012e-11
6.663769648659923492e-11	1.587630000000000092e-11
3.222380991945593277e-11	1.365080000000000076e-11
7.946009218575151445e-11	1.636359999999999946e-11
4.939563460366347212e-11	1.499999999999999990e-11
6.649755385326920975e-11	1.587630000000000092e-11
5.371631010226528803e-11	1.523809999999999906e-11
3.302059583855446918e-11	1.365080000000000076e-11
8.687440225817492216e-11	1.658120000000000047e-11
6.882980526560724905e-11	1.595960000000000078e-11
2.322161253449886181e-11	1.259260000000000028e-11
5.029830044078305895e-11	1.506169999999999993e-11
2.356358170109487393e-11	1.259260000000000028e-11
5.588540721302554713e-11	1.529410000000000124e-11
2.144262144647860347e-11	1.215690000000000043e-11
5.506253149266787680e-12	8.888890000000000104e-12
4.785845693144916884e-11	1.493670000000000036e-11
8.000752167629159902e-11	1.636359999999999946e-11
1.992374401201202319e-11	1.200000000000000057e-11
4.224169588068802193e-11	1.452049999999999977e-11
6.613060570677134514e-11	1.583330000000000040e-11
7.949790345627941230e-11	1.633029999999999879e-11
5.451852755474873821e-12	8.571430000000000768e-12
1.152072492581989777e-11	1.024389999999999919e-11
8.437796466617529385e-11	1.649120000000000065e-11
3.556785917316488910e-11	1.393940000000000016e-11
6.898870865938945800e-11	1.595960000000000078e-11
